      	         grab_single	11/11/2015 09:58:53:030000	Got frame size (2560x2160) from grabber.
      	         grab_single	11/11/2015 09:58:53:030000	Allocatting 2560x2160x2 bytes buffer for image.
      	         grab_single	11/11/2015 09:58:53:030000	Allocated 2560x2160x2 bytes buffer for image.
      	         grab_single	11/11/2015 09:58:53:030000	Extracting image from grabber into buffer (Unverifiable)
      	         grab_single	11/11/2015 09:58:53:030000	Retrieving timestamp from frame (Unverifiable)
      	         grab_single	11/11/2015 09:58:53:030000	Image (timestamp img_nr 111662622) successfully extracted from frame grabber

      	         grab_single	11/11/2015 09:58:53:030000	Leaving grab_single
      	                main	11/11/2015 09:58:53:030000	Grabbed new frame successfully
      	                main	11/11/2015 09:58:53:040000	Image inverted
      	         grab_single	11/11/2015 09:58:54:040000	Entering grab_single
      	         grab_single	11/11/2015 09:58:54:040000	Start aquire
      	         grab_single	11/11/2015 09:58:54:040000	Started capturing frames
      	         grab_single	11/11/2015 09:58:54:040000	Waiting for image (10 miliseconds)
      	         grab_single	11/11/2015 09:58:54:040000	Image retrived
      	         grab_single	11/11/2015 09:58:54:040000	Checking DMA length
      	         grab_single	11/11/2015 09:58:54:040000	DMA length is OK.
      	         grab_single	11/11/2015 09:58:54:040000	Getting frame buffer address
      	         grab_single	11/11/2015 09:58:54:040000	Frame buffer address was successfully retrieved
      	         grab_single	11/11/2015 09:58:54:040000	Stopping frame aquisition
      	         grab_single	11/11/2015 09:58:54:040000	Stopped frame aquisition
      	         grab_single	11/11/2015 09:58:54:040000	Getting actual image size
      	         grab_single	11/11/2015 09:58:54:040000	Got frame size (2560x2160) from grabber.
      	         grab_single	11/11/2015 09:58:54:040000	Allocatting 2560x2160x2 bytes buffer for image.
      	         grab_single	11/11/2015 09:58:54:040000	Allocated 2560x2160x2 bytes buffer for image.
      	         grab_single	11/11/2015 09:58:54:040000	Extracting image from grabber into buffer (Unverifiable)
      	         grab_single	11/11/2015 09:58:54:050000	Retrieving timestamp from frame (Unverifiable)
      	         grab_single	11/11/2015 09:58:54:050000	Image (timestamp img_nr 30735152) successfully extracted from frame grabber

      	         grab_single	11/11/2015 09:58:54:050000	Leaving grab_single
      	                main	11/11/2015 09:58:54:050000	Grabbed new frame successfully
      	                main	11/11/2015 09:58:54:060000	Image inverted
      	         grab_single	11/11/2015 09:58:54:060000	Entering grab_single
      	         grab_single	11/11/2015 09:58:54:060000	Start aquire
      	         grab_single	11/11/2015 09:58:54:060000	Started capturing frames
      	         grab_single	11/11/2015 09:58:54:060000	Waiting for image (10 miliseconds)
      	         grab_single	11/11/2015 09:58:54:060000	Image retrived
      	         grab_single	11/11/2015 09:58:54:060000	Checking DMA length
      	         grab_single	11/11/2015 09:58:54:060000	DMA length is OK.
      	         grab_single	11/11/2015 09:58:54:060000	Getting frame buffer address
      	         grab_single	11/11/2015 09:58:54:060000	Frame buffer address was successfully retrieved
      	         grab_single	11/11/2015 09:58:54:060000	Stopping frame aquisition
      	         grab_single	11/11/2015 09:58:54:060000	Stopped frame aquisition
      	         grab_single	11/11/2015 09:58:54:060000	Getting actual image size
      	         grab_single	11/11/2015 09:58:54:060000	Got frame size (2560x2160) from grabber.
      	         grab_single	11/11/2015 09:58:54:060000	Allocatting 2560x2160x2 bytes buffer for image.
      	         grab_single	11/11/2015 09:58:54:060000	Allocated 2560x2160x2 bytes buffer for image.
      	         grab_single	11/11/2015 09:58:54:060000	Extracting image from grabber into buffer (Unverifiable)
      	         grab_single	11/11/2015 09:58:54:070000	Retrieving timestamp from frame (Unverifiable)
      	         grab_single	11/11/2015 09:58:54:070000	Image (timestamp img_nr 96333851) successfully extracted from frame grabber

      	         grab_single	11/11/2015 09:58:54:070000	Leaving grab_single
      	                main	11/11/2015 09:58:54:070000	Grabbed new frame successfully
      	                main	11/11/2015 09:58:54:080000	Image inverted
      	         grab_single	11/11/2015 09:58:54:080000	Entering grab_single
      	         grab_single	11/11/2015 09:58:54:080000	Start aquire
      	         grab_single	11/11/2015 09:58:54:080000	Started capturing frames
      	         grab_single	11/11/2015 09:58:54:080000	Waiting for image (10 miliseconds)
      	         grab_single	11/11/2015 09:58:54:080000	Image retrived
      	         grab_single	11/11/2015 09:58:54:080000	Checking DMA length
      	         grab_single	11/11/2015 09:58:55:080000	DMA length is OK.
      	         grab_single	11/11/2015 09:58:55:080000	Getting frame buffer address
      	         grab_single	11/11/2015 09:58:55:080000	Frame buffer address was successfully retrieved
      	         grab_single	11/11/2015 09:58:55:080000	Stopping frame aquisition
      	         grab_single	11/11/2015 09:58:55:080000	Stopped frame aquisition
      	         grab_single	11/11/2015 09:58:55:080000	Getting actual image size
      	         grab_single	11/11/2015 09:58:55:080000	Got frame size (2560x2160) from grabber.
      	         grab_single	11/11/2015 09:58:55:080000	Allocatting 2560x2160x2 bytes buffer for image.
      	         grab_single	11/11/2015 09:58:55:080000	Allocated 2560x2160x2 bytes buffer for image.
      	         grab_single	11/11/2015 09:58:55:090000	Extracting image from grabber into buffer (Unverifiable)
      	         grab_single	11/11/2015 09:58:55:090000	Retrieving timestamp from frame (Unverifiable)
      	         grab_single	11/11/2015 09:58:55:090000	Image (timestamp img_nr 19744061) successfully extracted from frame grabber

      	         grab_single	11/11/2015 09:58:55:090000	Leaving grab_single
      	                main	11/11/2015 09:58:55:090000	Grabbed new frame successfully
      	                main	11/11/2015 09:58:55:100000	Image inverted
      	         grab_single	11/11/2015 09:58:55:100000	Entering grab_single
      	         grab_single	11/11/2015 09:58:55:100000	Start aquire
      	         grab_single	11/11/2015 09:58:55:100000	Started capturing frames
      	         grab_single	11/11/2015 09:58:55:100000	Waiting for image (10 miliseconds)
      	         grab_single	11/11/2015 09:58:55:100000	Image retrived
      	         grab_single	11/11/2015 09:58:55:100000	Checking DMA length
      	         grab_single	11/11/2015 09:58:55:100000	DMA length is OK.
      	         grab_single	11/11/2015 09:58:55:100000	Getting frame buffer address
      	         grab_single	11/11/2015 09:58:55:100000	Frame buffer address was successfully retrieved
      	         grab_single	11/11/2015 09:58:55:100000	Stopping frame aquisition
      	         grab_single	11/11/2015 09:58:55:100000	Stopped frame aquisition
      	         grab_single	11/11/2015 09:58:55:100000	Getting actual image size
      	         grab_single	11/11/2015 09:58:55:100000	Got frame size (2560x2160) from grabber.
      	         grab_single	11/11/2015 09:58:55:100000	Allocatting 2560x2160x2 bytes buffer for image.
      	         grab_single	11/11/2015 09:58:55:100000	Allocated 2560x2160x2 bytes buffer for image.
      	         grab_single	11/11/2015 09:58:55:100000	Extracting image from grabber into buffer (Unverifiable)
      	         grab_single	11/11/2015 09:58:55:120000	Retrieving timestamp from frame (Unverifiable)
      	         grab_single	11/11/2015 09:58:55:120000	Image (timestamp img_nr 21836815) successfully extracted from frame grabber

      	         grab_single	11/11/2015 09:58:55:120000	Leaving grab_single
      	                main	11/11/2015 09:58:55:120000	Grabbed new frame successfully
      	                main	11/11/2015 09:58:55:120000	Image inverted
      	         grab_single	11/11/2015 09:58:55:120000	Entering grab_single
      	         grab_single	11/11/2015 09:58:55:120000	Start aquire
      	         grab_single	11/11/2015 09:58:55:120000	Started capturing frames
      	         grab_single	11/11/2015 09:58:55:120000	Waiting for image (10 miliseconds)
      	         grab_single	11/11/2015 09:58:55:120000	Image retrived
      	         grab_single	11/11/2015 09:58:56:120000	Checking DMA length
      	         grab_single	11/11/2015 09:58:56:120000	DMA length is OK.
      	         grab_single	11/11/2015 09:58:56:120000	Getting frame buffer address
      	         grab_single	11/11/2015 09:58:56:120000	Frame buffer address was successfully retrieved
      	         grab_single	11/11/2015 09:58:56:120000	Stopping frame aquisition
      	         grab_single	11/11/2015 09:58:56:120000	Stopped frame aquisition
      	         grab_single	11/11/2015 09:58:56:120000	Getting actual image size
      	         grab_single	11/11/2015 09:58:56:120000	Got frame size (2560x2160) from grabber.
      	         grab_single	11/11/2015 09:58:56:120000	Allocatting 2560x2160x2 bytes buffer for image.
      	         grab_single	11/11/2015 09:58:56:120000	Allocated 2560x2160x2 bytes buffer for image.
      	         grab_single	11/11/2015 09:58:56:120000	Extracting image from grabber into buffer (Unverifiable)
      	         grab_single	11/11/2015 09:58:56:120000	Retrieving timestamp from frame (Unverifiable)
      	         grab_single	11/11/2015 09:58:56:120000	Image (timestamp img_nr 53320484) successfully extracted from frame grabber

      	         grab_single	11/11/2015 09:58:56:120000	Leaving grab_single
      	                main	11/11/2015 09:58:56:120000	Grabbed new frame successfully
      	                main	11/11/2015 09:58:56:130000	Image inverted
      	         grab_single	11/11/2015 09:58:56:130000	Entering grab_single
      	         grab_single	11/11/2015 09:58:56:130000	Start aquire
      	         grab_single	11/11/2015 09:58:56:130000	Started capturing frames
      	         grab_single	11/11/2015 09:58:56:130000	Waiting for image (10 miliseconds)
      	         grab_single	11/11/2015 09:58:56:130000	Image retrived
      	         grab_single	11/11/2015 09:58:56:130000	Checking DMA length
      	         grab_single	11/11/2015 09:58:56:130000	DMA length is OK.
      	         grab_single	11/11/2015 09:58:56:130000	Getting frame buffer address
      	         grab_single	11/11/2015 09:58:56:130000	Frame buffer address was successfully retrieved
      	         grab_single	11/11/2015 09:58:56:130000	Stopping frame aquisition
      	         grab_single	11/11/2015 09:58:56:130000	Stopped frame aquisition
      	         grab_single	11/11/2015 09:58:56:130000	Getting actual image size
      	         grab_single	11/11/2015 09:58:56:130000	Got frame size (2560x2160) from grabber.
      	         grab_single	11/11/2015 09:58:56:130000	Allocatting 2560x2160x2 bytes buffer for image.
      	         grab_single	11/11/2015 09:58:56:130000	Allocated 2560x2160x2 bytes buffer for image.
      	         grab_single	11/11/2015 09:58:56:130000	Extracting image from grabber into buffer (Unverifiable)
      	         grab_single	11/11/2015 09:58:56:140000	Retrieving timestamp from frame (Unverifiable)
      	         grab_single	11/11/2015 09:58:56:140000	Image (timestamp img_nr 11962519) successfully extracted from frame grabber

      	         grab_single	11/11/2015 09:58:56:140000	Leaving grab_single
      	                main	11/11/2015 09:58:56:140000	Grabbed new frame successfully
      	                main	11/11/2015 09:58:56:140000	Image inverted
      	         grab_single	11/11/2015 09:58:56:140000	Entering grab_single
      	         grab_single	11/11/2015 09:58:56:140000	Start aquire
      	         grab_single	11/11/2015 09:58:56:140000	Started capturing frames
      	         grab_single	11/11/2015 09:58:56:140000	Waiting for image (10 miliseconds)
      	         grab_single	11/11/2015 09:58:56:140000	Image retrived
      	         grab_single	11/11/2015 09:58:56:140000	Checking DMA length
      	         grab_single	11/11/2015 09:58:56:140000	DMA length is OK.
      	         grab_single	11/11/2015 09:58:56:140000	Getting frame buffer address
      	         grab_single	11/11/2015 09:58:56:140000	Frame buffer address was successfully retrieved
      	         grab_single	11/11/2015 09:58:56:140000	Stopping frame aquisition
      	         grab_single	11/11/2015 09:58:56:140000	Stopped frame aquisition
      	         grab_single	11/11/2015 09:58:56:140000	Getting actual image size
      	         grab_single	11/11/2015 09:58:56:140000	Got frame size (2560x2160) from grabber.
      	         grab_single	11/11/2015 09:58:56:140000	Allocatting 2560x2160x2 bytes buffer for image.
      	         grab_single	11/11/2015 09:58:56:140000	Allocated 2560x2160x2 bytes buffer for image.
      	         grab_single	11/11/2015 09:58:56:140000	Extracting image from grabber into buffer (Unverifiable)
      	         grab_single	11/11/2015 09:58:56:140000	Retrieving timestamp from frame (Unverifiable)
      	         grab_single	11/11/2015 09:58:56:140000	Image (timestamp img_nr 66078679) successfully extracted from frame grabber

      	         grab_single	11/11/2015 09:58:56:140000	Leaving grab_single
      	                main	11/11/2015 09:58:56:140000	Grabbed new frame successfully
      	                main	11/11/2015 09:58:56:140000	Image inverted
      	         grab_single	11/11/2015 09:58:56:140000	Entering grab_single
      	         grab_single	11/11/2015 09:58:56:140000	Start aquire
      	         grab_single	11/11/2015 09:58:56:140000	Started capturing frames
      	         grab_single	11/11/2015 09:58:56:140000	Waiting for image (10 miliseconds)
      	         grab_single	11/11/2015 09:58:56:140000	Image retrived
      	         grab_single	11/11/2015 09:58:56:140000	Checking DMA length
      	         grab_single	11/11/2015 09:58:56:140000	DMA length is OK.
      	         grab_single	11/11/2015 09:58:56:140000	Getting frame buffer address
      	         grab_single	11/11/2015 09:58:56:140000	Frame buffer address was successfully retrieved
      	         grab_single	11/11/2015 09:58:56:140000	Stopping frame aquisition
      	         grab_single	11/11/2015 09:58:56:140000	Stopped frame aquisition
      	         grab_single	11/11/2015 09:58:56:140000	Getting actual image size
      	         grab_single	11/11/2015 09:58:56:140000	Got frame size (2560x2160) from grabber.
      	         grab_single	11/11/2015 09:58:56:140000	Allocatting 2560x2160x2 bytes buffer for image.
      	         grab_single	11/11/2015 09:58:56:140000	Allocated 2560x2160x2 bytes buffer for image.
      	         grab_single	11/11/2015 09:58:56:140000	Extracting image from grabber into buffer (Unverifiable)
      	         grab_single	11/11/2015 09:58:56:150000	Retrieving timestamp from frame (Unverifiable)
      	         grab_single	11/11/2015 09:58:56:150000	Image (timestamp img_nr 71185480) successfully extracted from frame grabber

      	         grab_single	11/11/2015 09:58:56:150000	Leaving grab_single
      	                main	11/11/2015 09:58:56:150000	Grabbed new frame successfully
      	                main	11/11/2015 09:58:56:160000	Image inverted
      	         grab_single	11/11/2015 09:58:56:160000	Entering grab_single
      	         grab_single	11/11/2015 09:58:56:160000	Start aquire
      	         grab_single	11/11/2015 09:58:56:160000	Started capturing frames
      	         grab_single	11/11/2015 09:58:56:160000	Waiting for image (10 miliseconds)
      	         grab_single	11/11/2015 09:58:56:160000	Image retrived
      	         grab_single	11/11/2015 09:58:56:160000	Checking DMA length
      	         grab_single	11/11/2015 09:58:57:160000	DMA length is OK.
      	         grab_single	11/11/2015 09:58:57:160000	Getting frame buffer address
      	         grab_single	11/11/2015 09:58:57:160000	Frame buffer address was successfully retrieved
      	         grab_single	11/11/2015 09:58:57:160000	Stopping frame aquisition
      	         grab_single	11/11/2015 09:58:57:160000	Stopped frame aquisition
      	         grab_single	11/11/2015 09:58:57:160000	Getting actual image size
      	         grab_single	11/11/2015 09:58:57:160000	Got frame size (2560x2160) from grabber.
      	         grab_single	11/11/2015 09:58:57:160000	Allocatting 2560x2160x2 bytes buffer for image.
      	         grab_single	11/11/2015 09:58:57:160000	Allocated 2560x2160x2 bytes buffer for image.
      	         grab_single	11/11/2015 09:58:57:160000	Extracting image from grabber into buffer (Unverifiable)
      	         grab_single	11/11/2015 09:58:57:160000	Retrieving timestamp from frame (Unverifiable)
      	         grab_single	11/11/2015 09:58:57:160000	Image (timestamp img_nr 136262306) successfully extracted from frame grabber

      	         grab_single	11/11/2015 09:58:57:160000	Leaving grab_single
      	                main	11/11/2015 09:58:57:160000	Grabbed new frame successfully
      	                main	11/11/2015 09:58:57:160000	Image inverted
      	         grab_single	11/11/2015 09:58:57:160000	Entering grab_single
      	         grab_single	11/11/2015 09:58:57:160000	Start aquire
      	         grab_single	11/11/2015 09:58:57:160000	Started capturing frames
      	         grab_single	11/11/2015 09:58:57:160000	Waiting for image (10 miliseconds)
      	         grab_single	11/11/2015 09:58:57:160000	Image retrived
      	         grab_single	11/11/2015 09:58:57:160000	Checking DMA length
      	         grab_single	11/11/2015 09:58:57:160000	DMA length is OK.
      	         grab_single	11/11/2015 09:58:57:160000	Getting frame buffer address
      	         grab_single	11/11/2015 09:58:57:160000	Frame buffer address was successfully retrieved
      	         grab_single	11/11/2015 09:58:57:160000	Stopping frame aquisition
      	         grab_single	11/11/2015 09:58:58:160000	Stopped frame aquisition
      	         grab_single	11/11/2015 09:58:58:170000	Getting actual image size
      	         grab_single	11/11/2015 09:58:58:170000	Got frame size (2560x2160) from grabber.
      	         grab_single	11/11/2015 09:58:58:170000	Allocatting 2560x2160x2 bytes buffer for image.
      	         grab_single	11/11/2015 09:58:58:170000	Allocated 2560x2160x2 bytes buffer for image.
      	         grab_single	11/11/2015 09:58:58:170000	Extracting image from grabber into buffer (Unverifiable)
      	         grab_single	11/11/2015 09:58:58:170000	Retrieving timestamp from frame (Unverifiable)
      	         grab_single	11/11/2015 09:58:58:170000	Image (timestamp img_nr 32320409) successfully extracted from frame grabber

      	         grab_single	11/11/2015 09:58:58:170000	Leaving grab_single
      	                main	11/11/2015 09:58:58:170000	Grabbed new frame successfully
      	                main	11/11/2015 09:58:58:170000	Image inverted
      	         grab_single	11/11/2015 09:58:58:170000	Entering grab_single
      	         grab_single	11/11/2015 09:58:58:170000	Start aquire
      	         grab_single	11/11/2015 09:58:58:170000	Started capturing frames
      	         grab_single	11/11/2015 09:58:58:170000	Waiting for image (10 miliseconds)
      	         grab_single	11/11/2015 09:58:58:170000	Image retrived
      	         grab_single	11/11/2015 09:58:58:170000	Checking DMA length
      	         grab_single	11/11/2015 09:58:58:170000	DMA length is OK.
      	         grab_single	11/11/2015 09:58:58:170000	Getting frame buffer address
      	         grab_single	11/11/2015 09:58:58:170000	Frame buffer address was successfully retrieved
      	         grab_single	11/11/2015 09:58:58:170000	Stopping frame aquisition
      	         grab_single	11/11/2015 09:58:58:170000	Stopped frame aquisition
      	         grab_single	11/11/2015 09:58:58:170000	Getting actual image size
      	         grab_single	11/11/2015 09:58:58:170000	Got frame size (2560x2160) from grabber.
      	         grab_single	11/11/2015 09:58:58:170000	Allocatting 2560x2160x2 bytes buffer for image.
      	         grab_single	11/11/2015 09:58:58:170000	Allocated 2560x2160x2 bytes buffer for image.
      	         grab_single	11/11/2015 09:58:58:170000	Extracting image from grabber into buffer (Unverifiable)
      	         grab_single	11/11/2015 09:58:58:180000	Retrieving timestamp from frame (Unverifiable)
      	         grab_single	11/11/2015 09:58:58:180000	Image (timestamp img_nr 53533691) successfully extracted from frame grabber

      	         grab_single	11/11/2015 09:58:58:180000	Leaving grab_single
      	                main	11/11/2015 09:58:58:180000	Grabbed new frame successfully
      	                main	11/11/2015 09:58:58:180000	Image inverted
      	         grab_single	11/11/2015 09:58:58:180000	Entering grab_single
      	         grab_single	11/11/2015 09:58:58:180000	Start aquire
      	         grab_single	11/11/2015 09:58:58:180000	Started capturing frames
      	         grab_single	11/11/2015 09:58:58:180000	Waiting for image (10 miliseconds)
      	         grab_single	11/11/2015 09:58:58:180000	Image retrived
      	         grab_single	11/11/2015 09:58:58:180000	Checking DMA length
      	         grab_single	11/11/2015 09:58:58:180000	DMA length is OK.
      	         grab_single	11/11/2015 09:58:58:180000	Getting frame buffer address
      	         grab_single	11/11/2015 09:58:58:180000	Frame buffer address was successfully retrieved
      	         grab_single	11/11/2015 09:58:58:180000	Stopping frame aquisition
      	         grab_single	11/11/2015 09:58:58:180000	Stopped frame aquisition
      	         grab_single	11/11/2015 09:58:58:180000	Getting actual image size
      	         grab_single	11/11/2015 09:58:58:180000	Got frame size (2560x2160) from grabber.
      	         grab_single	11/11/2015 09:58:58:180000	Allocatting 2560x2160x2 bytes buffer for image.
      	         grab_single	11/11/2015 09:58:58:180000	Allocated 2560x2160x2 bytes buffer for image.
      	         grab_single	11/11/2015 09:58:58:180000	Extracting image from grabber into buffer (Unverifiable)
      	         grab_single	11/11/2015 09:58:58:180000	Retrieving timestamp from frame (Unverifiable)
      	         grab_single	11/11/2015 09:58:58:180000	Image (timestamp img_nr 35740555) successfully extracted from frame grabber

      	         grab_single	11/11/2015 09:58:58:180000	Leaving grab_single
      	                main	11/11/2015 09:58:58:180000	Grabbed new frame successfully
      	                main	11/11/2015 09:58:58:190000	Image inverted
      	         grab_single	11/11/2015 09:58:58:190000	Entering grab_single
      	         grab_single	11/11/2015 09:58:58:190000	Start aquire
      	         grab_single	11/11/2015 09:58:58:190000	Started capturing frames
      	         grab_single	11/11/2015 09:58:58:190000	Waiting for image (10 miliseconds)
      	         grab_single	11/11/2015 09:58:59:190000	Image retrived
      	         grab_single	11/11/2015 09:58:59:190000	Checking DMA length
      	         grab_single	11/11/2015 09:58:59:190000	DMA length is OK.
      	         grab_single	11/11/2015 09:58:59:190000	Getting frame buffer address
      	         grab_single	11/11/2015 09:58:59:190000	Frame buffer address was successfully retrieved
      	         grab_single	11/11/2015 09:58:59:190000	Stopping frame aquisition
      	         grab_single	11/11/2015 09:58:59:190000	Stopped frame aquisition
      	         grab_single	11/11/2015 09:58:59:190000	Getting actual image size
      	         grab_single	11/11/2015 09:58:59:190000	Got frame size (2560x2160) from grabber.
      	         grab_single	11/11/2015 09:58:59:190000	Allocatting 2560x2160x2 bytes buffer for image.
      	         grab_single	11/11/2015 09:58:59:190000	Allocated 2560x2160x2 bytes buffer for image.
      	         grab_single	11/11/2015 09:58:59:190000	Extracting image from grabber into buffer (Unverifiable)
      	         grab_single	11/11/2015 09:58:59:200000	Retrieving timestamp from frame (Unverifiable)
      	         grab_single	11/11/2015 09:58:59:200000	Image (timestamp img_nr 72351244) successfully extracted from frame grabber

      	         grab_single	11/11/2015 09:58:59:200000	Leaving grab_single
      	                main	11/11/2015 09:58:59:200000	Grabbed new frame successfully
      	                main	11/11/2015 09:58:59:210000	Image inverted
      	         grab_single	11/11/2015 09:58:59:210000	Entering grab_single
      	         grab_single	11/11/2015 09:58:59:210000	Start aquire
      	         grab_single	11/11/2015 09:58:59:210000	Started capturing frames
      	         grab_single	11/11/2015 09:58:59:210000	Waiting for image (10 miliseconds)
      	         grab_single	11/11/2015 09:58:59:210000	Image retrived
      	         grab_single	11/11/2015 09:58:59:210000	Checking DMA length
      	         grab_single	11/11/2015 09:58:59:210000	DMA length is OK.
      	         grab_single	11/11/2015 09:58:59:210000	Getting frame buffer address
      	         grab_single	11/11/2015 09:58:59:210000	Frame buffer address was successfully retrieved
      	         grab_single	11/11/2015 09:58:59:210000	Stopping frame aquisition
      	         grab_single	11/11/2015 09:58:59:210000	Stopped frame aquisition
      	         grab_single	11/11/2015 09:58:59:210000	Getting actual image size
      	         grab_single	11/11/2015 09:58:59:210000	Got frame size (2560x2160) from grabber.
      	         grab_single	11/11/2015 09:58:59:210000	Allocatting 2560x2160x2 bytes buffer for image.
      	         grab_single	11/11/2015 09:58:59:210000	Allocated 2560x2160x2 bytes buffer for image.
      	         grab_single	11/11/2015 09:58:59:210000	Extracting image from grabber into buffer (Unverifiable)
      	         grab_single	11/11/2015 09:58:59:220000	Retrieving timestamp from frame (Unverifiable)
      	         grab_single	11/11/2015 09:58:59:220000	Image (timestamp img_nr 111248191) successfully extracted from frame grabber

      	         grab_single	11/11/2015 09:58:59:220000	Leaving grab_single
      	                main	11/11/2015 09:58:59:220000	Grabbed new frame successfully
      	                main	11/11/2015 09:58:59:220000	Image inverted
      	         grab_single	11/11/2015 09:58:59:220000	Entering grab_single
      	         grab_single	11/11/2015 09:58:59:220000	Start aquire
      	         grab_single	11/11/2015 09:58:59:220000	Started capturing frames
      	         grab_single	11/11/2015 09:58:59:220000	Waiting for image (10 miliseconds)
      	         grab_single	11/11/2015 09:58:59:220000	Image retrived
      	         grab_single	11/11/2015 09:58:59:220000	Checking DMA length
      	         grab_single	11/11/2015 09:58:59:220000	DMA length is OK.
      	         grab_single	11/11/2015 09:58:59:220000	Getting frame buffer address
      	         grab_single	11/11/2015 09:58:59:220000	Frame buffer address was successfully retrieved
      	         grab_single	11/11/2015 09:58:59:220000	Stopping frame aquisition
      	         grab_single	11/11/2015 09:58:59:220000	Stopped frame aquisition
      	         grab_single	11/11/2015 09:58:59:220000	Getting actual image size
      	         grab_single	11/11/2015 09:58:59:220000	Got frame size (2560x2160) from grabber.
      	         grab_single	11/11/2015 09:58:59:220000	Allocatting 2560x2160x2 bytes buffer for image.
      	         grab_single	11/11/2015 09:58:59:220000	Allocated 2560x2160x2 bytes buffer for image.
      	         grab_single	11/11/2015 09:58:59:220000	Extracting image from grabber into buffer (Unverifiable)
      	         grab_single	11/11/2015 09:58:59:230000	Retrieving timestamp from frame (Unverifiable)
      	         grab_single	11/11/2015 09:58:59:230000	Image (timestamp img_nr 41851973) successfully extracted from frame grabber

      	         grab_single	11/11/2015 09:58:59:230000	Leaving grab_single
      	                main	11/11/2015 09:58:59:230000	Grabbed new frame successfully
      	                main	11/11/2015 09:58:59:230000	Image inverted
